assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
male_079__silhouette_card__v001,male_079,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_079__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_079__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_079__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_079__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_079__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_079__silhouette_card__v001__attempt01.png,ai_profiles/male/079/silhouette_card.png,ai_profiles/male/079.png,codex-built-in-imagegen,1024x1536,high,png,230f37cac79f2dcbe486a199,male_079__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_079__vibe_card__v001,male_079,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_079__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_079__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_079__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_079__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_079__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_079__vibe_card__v001__attempt01.png,ai_profiles/male/079/vibe_card.png,ai_profiles/male/079.png,codex-built-in-imagegen,1024x1536,high,png,c6c32f7b5a74ce06bb72f532,male_079__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/079/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
male_080__face_card__v001,male_080,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_080__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_080__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_080__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_080__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_080__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_080__face_card__v001__attempt01.png,ai_profiles/male/080/face_card.png,ai_profiles/male/080.png,codex-built-in-imagegen,1024x1536,high,png,221f71117debc4b7e37aa244,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_080__silhouette_card__v001,male_080,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_080__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_080__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_080__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_080__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_080__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_080__silhouette_card__v001__attempt01.png,ai_profiles/male/080/silhouette_card.png,ai_profiles/male/080.png,codex-built-in-imagegen,1024x1536,high,png,d1419a5f16f38b79d52542bd,male_080__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_080__vibe_card__v001,male_080,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_080__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_080__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_080__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_080__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_080__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_080__vibe_card__v001__attempt01.png,ai_profiles/male/080/vibe_card.png,ai_profiles/male/080.png,codex-built-in-imagegen,1024x1536,high,png,514b31e4528db060eebde447,male_080__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/080/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
male_081__face_card__v001,male_081,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_081__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_081__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_081__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_081__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_081__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_081__face_card__v001__attempt01.png,ai_profiles/male/081/face_card.png,ai_profiles/male/081.png,codex-built-in-imagegen,1024x1536,high,png,07c4234fc5671c1fbac802f6,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_081__silhouette_card__v001,male_081,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_081__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_081__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_081__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_081__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_081__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_081__silhouette_card__v001__attempt01.png,ai_profiles/male/081/silhouette_card.png,ai_profiles/male/081.png,codex-built-in-imagegen,1024x1536,high,png,1fbf2232e0ccc8d2daf2bf5b,male_081__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_081__vibe_card__v001,male_081,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_081__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_081__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_081__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_081__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_081__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_081__vibe_card__v001__attempt01.png,ai_profiles/male/081/vibe_card.png,ai_profiles/male/081.png,codex-built-in-imagegen,1024x1536,high,png,ff83a0912377bf56c1e3d874,male_081__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/081/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
male_082__face_card__v001,male_082,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_082__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_082__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_082__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_082__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_082__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_082__face_card__v001__attempt01.png,ai_profiles/male/082/face_card.png,ai_profiles/male/082.png,codex-built-in-imagegen,1024x1536,high,png,951f70e5596845ffad68cd4a,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_082__silhouette_card__v001,male_082,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_082__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_082__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_082__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_082__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_082__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_082__silhouette_card__v001__attempt01.png,ai_profiles/male/082/silhouette_card.png,ai_profiles/male/082.png,codex-built-in-imagegen,1024x1536,high,png,65c5ac518017807b9355f672,male_082__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_082__vibe_card__v001,male_082,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_082__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_082__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_082__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_082__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_082__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_082__vibe_card__v001__attempt01.png,ai_profiles/male/082/vibe_card.png,ai_profiles/male/082.png,codex-built-in-imagegen,1024x1536,high,png,6df3809c18fdccbab82b5e0b,male_082__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/082/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
male_083__face_card__v001,male_083,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_083__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_083__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_083__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_083__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_083__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_083__face_card__v001__attempt01.png,ai_profiles/male/083/face_card.png,ai_profiles/male/083.png,codex-built-in-imagegen,1024x1536,high,png,6fd7583cebc40f94a9f29dcd,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_083__silhouette_card__v001,male_083,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_083__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_083__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_083__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_083__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_083__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_083__silhouette_card__v001__attempt01.png,ai_profiles/male/083/silhouette_card.png,ai_profiles/male/083.png,codex-built-in-imagegen,1024x1536,high,png,0f8750f60242bfe4802d7ac9,male_083__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_083__vibe_card__v001,male_083,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_083__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_083__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_083__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_083__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_083__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_083__vibe_card__v001__attempt01.png,ai_profiles/male/083/vibe_card.png,ai_profiles/male/083.png,codex-built-in-imagegen,1024x1536,high,png,bfd758a6407a6eecd095cba2,male_083__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/083/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
male_084__face_card__v001,male_084,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_084__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_084__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_084__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_084__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_084__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_084__face_card__v001__attempt01.png,ai_profiles/male/084/face_card.png,ai_profiles/male/084.png,codex-built-in-imagegen,1024x1536,high,png,04491d61f6a157f3f4330d06,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_084__silhouette_card__v001,male_084,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_084__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_084__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_084__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_084__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_084__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_084__silhouette_card__v001__attempt01.png,ai_profiles/male/084/silhouette_card.png,ai_profiles/male/084.png,codex-built-in-imagegen,1024x1536,high,png,c28fd6c1a37e7d5f642ccee9,male_084__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_084__vibe_card__v001,male_084,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_084__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_084__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_084__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_084__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_084__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_084__vibe_card__v001__attempt01.png,ai_profiles/male/084/vibe_card.png,ai_profiles/male/084.png,codex-built-in-imagegen,1024x1536,high,png,1855d3cf88ae740e9e5584a1,male_084__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/084/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
male_085__face_card__v001,male_085,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_085__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/085/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_085__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_085__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_085__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/085/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_085__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_085__face_card__v001__attempt01.png,ai_profiles/male/085/face_card.png,ai_profiles/male/085.png,codex-built-in-imagegen,1024x1536,high,png,9c27cf0bb564d7bea31ccd9c,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
